bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.07536105569364114,71.965232,74.41276000000002,5282836.855,70006389.0,0.07546221038482645
0.10188688961674872,73.95513799999998,76.75887299999998,7141177.71,70006389.0,0.10200751405703842
0.12817044235744285,74.903259,77.85309000000001,8981973.175,70006389.0,0.1283021921756313
0.16755002763607077,75.79284999999999,78.93040399999995,11740335.455,70006389.0,0.16770377136578205
0.20641175481697946,76.40648500000002,79.61452399999999,14465103.365,70006389.0,0.20662547478345156
0.2742144419778913,77.35316500000002,81.007885,19213103.685000002,70006389.0,0.2744478605374147
0.35460704624761197,77.85185800000002,81.38992499999999,24845365.064999998,70006389.0,0.3549013942855987
