bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.04269636950856351,66.96589687499998,111665,20922622,32,653831.9375
0.05209672095591079,68.72294062499999,136250,20922622,32,653831.9375
0.06537115663610421,69.99591874999999,170967,20922622,32,653831.9375
0.0932452921053585,71.17989062499998,243867,20922622,32,653831.9375
0.1600770687345018,71.75259999999999,418654,20922622,32,653831.9375
0.24605482047135394,72.65556250000002,643514,20922622,32,653831.9375
0.47058117285682455,73.93351875000002,1230724,20922622,32,653831.9375
