bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.044440184148417196,67.0471,139373,25089545,32,784048.28125
0.05377857589685265,68.74244062500001,168660,25089545,32,784048.28125
0.06732971841458264,70.00543437500002,211159,25089545,32,784048.28125
0.09557319592682928,71.19585624999999,299736,25089545,32,784048.28125
0.16280406838784842,71.80229375,510585,25089545,32,784048.28125
0.25048425549367276,72.69690624999998,785567,25089545,32,784048.28125
0.46954602006533,73.92156249999998,1472587,25089545,32,784048.28125
