bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.07396401182029444,71.965425,74.61777500000001,1663498.874,22490174.0,0.07396558488164653
0.10171975853203426,74.05740625,77.1239,2287673.672,22490174.0,0.101718807155516
0.12980557361573752,75.15025937500002,78.43839687500001,2919337.078,22490174.0,0.12980500186436975
0.16885356213415922,76.13653125,79.67899375,3797519.13,22490174.0,0.16885236770511425
0.2124702101990698,76.65975625000002,80.1885875,4778512.359999999,22490174.0,0.21247111560808732
0.2813493040103667,77.51678437500001,81.437215625,6327644.9059999995,22490174.0,0.2813515318289667
0.3637770339907324,78.15249687500001,82.08450312500001,8181507.87,22490174.0,0.3637814393966005
