bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.0579143205539958,66.55712500000003,512347,70773100,100,707731.0
0.07192235467995609,68.32168099999998,636271,70773100,100,707731.0
0.09300347165801696,69.66082100000003,822768,70773100,100,707731.0
0.13061832815010224,70.83970099999999,1155533,70773100,100,707731.0
0.21535538220029926,71.476759,1905171,70773100,100,707731.0
0.31986661598827804,72.26825800000002,2829744,70773100,100,707731.0
0.5581397451856708,73.28817199999999,4937660,70773100,100,707731.0
