bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.04646625359578513,66.77394199999999,386019,66460103,100,664601.03
0.05691920158474627,68.55032600000001,472857,66460103,100,664601.03
0.0720041014682147,69.87326099999997,598175,66460103,100,664601.03
0.10228055168677665,71.06825,849697,66460103,100,664601.03
0.17309235888484856,71.69393699999999,1437967,66460103,100,664601.03
0.26377497488982227,72.56755900000002,2191314,66460103,100,664601.03
0.4917005921582758,73.77575499999999,4084809,66460103,100,664601.03
