bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.04843016747568492,66.85299000000002,479816,79259028,100,792590.28
0.058863906330014544,68.60480600000002,583187,79259028,100,792590.28
0.07446843784155414,69.894898,737787,79259028,100,792590.28
0.1046036547407571,71.090902,1036348,79259028,100,792590.28
0.17561810119599247,71.75366599999998,1739915,79259028,100,792590.28
0.2659920583431833,72.62179800000001,2635284,79259028,100,792590.28
0.4855649756391158,73.77412500000003,4810676,79259028,100,792590.28
