bpp,PSNR,bitstream_size,num_points,num_PC,avg_num_points
0.05400707069750448,66.477735,472605,70006389,100,700063.89
0.0672862015494043,68.17431599999999,588808,70006389,100,700063.89
0.08694395021574389,69.42149799999997,760829,70006389,100,700063.89
0.12319309884702095,70.50565799999998,1078038,70006389,100,700063.89
0.20483147616712527,70.97157499999999,1792439,70006389,100,700063.89
0.31414664167294787,71.71147100000002,2749034,70006389,100,700063.89
0.5631997959500525,72.666952,4928448,70006389,100,700063.89
