bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.11045827207680639,74.99589999999999,78.23726,356637.07,3228549.0,0.11046357667174944
0.13907671754211465,75.94631999999999,79.36348000000001,449015.495,3228549.0,0.1390765619477976
0.19147628940582875,76.99544,80.69735999999999,618169.7,3228549.0,0.1914698212726522
0.25457248030612994,77.78150000000001,81.73184,821876.61,3228549.0,0.2545653202104103
0.3230761813397664,78.37892,82.38088000000002,1043037.14,3228549.0,0.32306684519888035
