bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.1089244070703504,75.25502,78.78722,423749.92,3890199.0,0.10892756900096884
0.13734027911844848,76.17474,79.90799999999999,534283.9419999999,3890199.0,0.1373410311400522
0.19035781876510646,77.17369999999998,81.1466,740520.958,3890199.0,0.19035554684991693
0.2526595421056807,77.97970000000001,82.05648000000001,982886.042,3890199.0,0.25265700854892
0.3208651976154079,78.46267999999999,82.80616,1248216.414,3890199.0,0.3208618412579922
