bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.11539381739569703,74.2895,77.1378,379477.175,3288162.0,0.11540708000396574
0.14448774771932213,75.28724000000001,78.34742,475135.45499999996,3288162.0,0.1444987975045025
0.1986043907700591,76.37012,79.6618,653055.365,3288162.0,0.19860802630770624
0.2639279072642074,77.28416,80.82306,867855.685,3288162.0,0.26393337220003155
0.3315805690953447,77.88354,81.61352,1090309.065,3288162.0,0.33158617641101623
