bpp,d1-psnr,d2-psnr,num_of_bits,num_of_points,bpip
0.11982533574816989,74.39811999999999,77.59336,419145.078,3498881.0,0.11979403643622061
0.15062768936474108,75.3158,78.69492,526983.13,3498881.0,0.15061476226256337
0.21170457749574742,76.34732,79.9349,740752.36,3498881.0,0.2117112185295813
0.2782333794881857,77.18564,81.02212,973540.906,3498881.0,0.278243502994243
0.34942428973534395,77.81138,81.79966,1222643.8699999999,3498881.0,0.34943854049337486
